grupo,tempo_em_dias,n_risco,n_evento,n_censura,survival_prob,hazard_step,tempo_anos,n_inicial,tempo_max_dias
GERAL,18840,149016,0,61,0.13504367190875025,0.0,51.58110882956879,67175202,49086
GERAL,18841,148955,6,87,0.13503823226569395,4.028062166426102e-05,51.58384668035592,67175202,49086
GERAL,18842,148862,2,81,0.1350364179916379,1.3435262189141621e-05,51.58658453114305,67175202,49086
GERAL,18843,148779,5,57,0.13503187983712714,3.360689344598364e-05,51.58932238193019,67175202,49086
GERAL,18844,148717,5,0,0.13502733994324018,3.362090413335395e-05,51.592060232717316,67175202,49086
GERAL,18845,148712,5,0,0.13502280004935321,3.362203453655388e-05,51.59479808350445,67175202,49086
GERAL,18846,148707,3,62,0.13502007611302105,2.017389900946156e-05,51.59753593429158,67175202,49086
GERAL,18847,148642,3,85,0.135017351040509,2.0182720899880248e-05,51.60027378507871,67175202,49086
GERAL,18848,148554,4,82,0.13501371553150782,2.692623557763507e-05,51.60301163586585,67175202,49086
GERAL,18849,148468,4,77,0.1350100780145875,2.6941832583452328e-05,51.605749486652975,67175202,49086
GERAL,18850,148387,8,50,0.13500279920563443,5.391307863896433e-05,51.60848733744011,67175202,49086
GERAL,18851,148329,9,1,0.13499460778525912,6.067592985862509e-05,51.611225188227245,67175202,49086
GERAL,18852,148319,3,0,0.1349918772933912,2.022667358868385e-05,51.61396303901437,67175202,49086
GERAL,18853,148316,3,78,0.1349891468015233,2.0227082715283585e-05,51.61670088980151,67175202,49086
GERAL,18854,148235,5,78,0.13498459358714068,3.373022565520963e-05,51.619438740588635,67175202,49086
GERAL,18855,148152,9,44,0.1349763934862829,6.0748420541065935e-05,51.62217659137577,67175202,49086
GERAL,18856,148099,6,67,0.13497092512821893,4.051344033383075e-05,51.624914442162904,67175202,49086
GERAL,18857,148026,6,55,0.1349654542950493,4.053341980462892e-05,51.62765229295003,67175202,49086
GERAL,18858,147965,8,0,0.1349581571394087,5.4066840131112086e-05,51.630390143737166,67175202,49086
GERAL,18859,147957,4,0,0.13495450856158842,2.7034881756185918e-05,51.6331279945243,67175202,49086
GERAL,18860,147953,5,58,0.13494994783931305,3.379451582597176e-05,51.63586584531143,67175202,49086
GERAL,18861,147890,3,67,0.13494721033276413,2.028534721752654e-05,51.63860369609856,67175202,49086
GERAL,18862,147820,5,76,0.13494264575387316,3.3824922202678934e-05,51.6413415468857,67175202,49086
GERAL,18863,147739,2,83,0.13494081898307123,1.3537386878210899e-05,51.644079397672826,67175202,49086
GERAL,18864,147654,2,58,0.13493899118539582,1.3545179947715606e-05,51.64681724845996,67175202,49086
GERAL,18865,147594,7,1,0.13493259137958868,4.742740219792132e-05,51.64955509924709,67175202,49086
GERAL,18866,147586,4,1,0.1349289343229199,2.71028417329557e-05,51.65229295003422,67175202,49086
GERAL,18867,147581,1,59,0.13492802005255772,6.775939992275428e-06,51.65503080082136,67175202,49086
GERAL,18868,147521,4,73,0.1349243615084846,2.711478365791989e-05,51.657768651608485,67175202,49086
GERAL,18869,147444,4,52,0.13492070115305452,2.7128943870215132e-05,51.66050650239562,67175202,49086
GERAL,18870,147388,3,83,0.13491795491792372,2.0354438624582736e-05,51.663244353182755,67175202,49086
GERAL,18871,147302,5,70,0.1349133752803452,3.39438704158803e-05,51.66598220396988,67175202,49086
GERAL,18872,147227,1,0,0.13491245891734602,6.792232403023902e-06,51.66872005475702,67175202,49086
GERAL,18873,147226,7,2,0.13490604437635176,4.754594976430794e-05,51.671457905544145,67175202,49086
GERAL,18874,147217,5,51,0.13490146249911011,3.396346889285884e-05,51.67419575633128,67175202,49086
GERAL,18875,147161,3,77,0.13489871242003007,2.038583592120195e-05,51.676933607118414,67175202,49086
GERAL,18876,147081,1,67,0.1348977952470953,6.798974714613037e-06,51.67967145790554,67175202,49086
GERAL,18877,147013,1,69,0.1348968776561663,6.802119540448804e-06,51.68240930869268,67175202,49086
GERAL,18878,146943,6,71,0.13489136952535408,4.083215940875033e-05,51.68514715947981,67175202,49086
GERAL,18879,146866,5,1,0.13488677719732972,3.4044639331090925e-05,51.68788501026694,67175202,49086
GERAL,18880,146860,5,2,0.13488218483803524,3.4046030232874844e-05,51.690622861054074,67175202,49086
GERAL,18881,146853,6,62,0.13487667393182953,4.0857183714326573e-05,51.6933607118412,67175202,49086
GERAL,18882,146785,4,80,0.13487299844253753,2.7250740879517663e-05,51.696098562628336,67175202,49086
GERAL,18883,146701,2,35,0.13487115969571994,1.3633172234681427e-05,51.69883641341547,67175202,49086
GERAL,18884,146664,3,70,0.13486840091729382,2.0454917362133855e-05,51.7015742642026,67175202,49086
GERAL,18885,146591,4,69,0.13486472078956654,2.7286804783376878e-05,51.70431211498973,67175202,49086
GERAL,18886,146518,4,1,0.13486103892874973,2.730039995085928e-05,51.70704996577687,67175202,49086
GERAL,18887,146513,6,2,0.13485551609982963,4.095199743367483e-05,51.709787816563995,67175202,49086
GERAL,18888,146505,5,67,0.13485091367956753,3.412852803658578e-05,51.71252566735113,67175202,49086
GERAL,18889,146433,4,85,0.13484723005869848,2.7316247020821808e-05,51.715263518138265,67175202,49086
GERAL,18890,146344,4,39,0.1348435442982967,2.733285956376756e-05,51.71800136892539,67175202,49086
GERAL,18891,146301,2,75,0.13484170092683243,1.3670446545136396e-05,51.72073921971253,67175202,49086
GERAL,18892,146224,4,72,0.13483801229293027,2.735529051318525e-05,51.723477070499655,67175202,49086
GERAL,18893,146148,6,0,0.13483247661626171,4.105427374989737e-05,51.72621492128679,67175202,49086
GERAL,18894,146142,2,2,0.13483063139070553,1.3685319757496133e-05,51.728952772073924,67175202,49086
GERAL,18895,146138,1,65,0.13482970876530084,6.842847171851264e-06,51.73169062286105,67175202,49086
GERAL,18896,146072,2,90,0.13482786269338062,1.369187797798346e-05,51.73442847364819,67175202,49086
GERAL,18897,145980,3,59,0.13482509187828212,2.055076037813399e-05,51.73716632443532,67175202,49086
GERAL,18898,145918,5,58,0.13482047198588096,3.4265820529338395e-05,51.73990417522245,67175202,49086
GERAL,18899,145855,2,73,0.1348186232940708,1.3712248465942203e-05,51.742642026009584,67175202,49086
GERAL,18900,145780,6,1,0.1348130744414177,4.1157909178213746e-05,51.74537987679671,67175202,49086
GERAL,18901,145773,1,2,0.13481214962629803,6.8599809292530165e-06,51.748117727583846,67175202,49086
GERAL,18902,145770,4,61,0.13480845031506455,2.7440488440694244e-05,51.75085557837098,67175202,49086
GERAL,18903,145705,5,2,0.13480382424010778,3.431591228852819e-05,51.75359342915811,67175202,49086
GERAL,18904,145698,1,80,0.134802899012416,6.863512196461173e-06,51.75633127994524,67175202,49086
GERAL,18905,145617,4,54,0.13479919606841873,2.7469320202998276e-05,51.75906913073238,67175202,49086
GERAL,18906,145559,5,62,0.13479456567125783,3.435033216771206e-05,51.761806981519506,67175202,49086
GERAL,18907,145492,5,0,0.13478993330089825,3.436615071619058e-05,51.76454483230664,67175202,49086
GERAL,18908,145487,4,0,0.13478622740461058,2.7493865431275646e-05,51.76728268309377,67175202,49086
GERAL,18909,145483,4,61,0.13478252150832293,2.749462136469553e-05,51.7700205338809,67175202,49086
GERAL,18910,145418,5,81,0.1347778871947748,3.438363888927093e-05,51.77275838466804,67175202,49086
GERAL,18911,145332,2,75,0.13477603243619177,1.3761594143065533e-05,51.775496235455165,67175202,49086
GERAL,18912,145255,5,69,0.13477139314554992,3.442222298716051e-05,51.7782340862423,67175202,49086
GERAL,18913,145181,7,65,0.1347648950517772,4.821567560493453e-05,51.780971937029435,67175202,49086
GERAL,18914,145109,4,3,0.1347611801920496,2.7565485255911074e-05,51.78370978781656,67175202,49086
GERAL,18915,145102,2,1,0.13475932272378327,1.3783407534010558e-05,51.7864476386037,67175202,49086
GERAL,18916,145099,4,70,0.1347556077616478,2.7567385026774822e-05,51.78918548939083,67175202,49086
GERAL,18917,145025,3,73,0.13475282019520557,2.068608860541286e-05,51.79192334017796,67175202,49086
GERAL,18918,144949,6,69,0.1347472422545425,4.139386956791699e-05,51.794661190965094,67175202,49086
GERAL,18919,144874,5,74,0.13474259175679085,3.4512749009484106e-05,51.79739904175222,67175202,49086
GERAL,18920,144795,4,84,0.13473886945721542,2.762526330329086e-05,51.800136892539356,67175202,49086
GERAL,18921,144707,5,1,0.13473421388183007,3.4552578658945315e-05,51.80287474332649,67175202,49086
GERAL,18922,144701,8,1,0.1347267649097355,5.528641820028887e-05,51.80561259411362,67175202,49086
GERAL,18923,144692,1,68,0.13472583378178848,6.911232134464932e-06,51.80835044490075,67175202,49086
GERAL,18924,144623,1,75,0.13472490221603628,6.9145295008401156e-06,51.81108829568789,67175202,49086
GERAL,18925,144547,4,74,0.13472117401960976,2.7672660103634113e-05,51.813826146475016,67175202,49086
GERAL,18926,144469,8,70,0.13471371380743857,5.537520160034332e-05,51.81656399726215,67175202,49086
GERAL,18927,144391,5,76,0.13470904891441174,3.4628197048292486e-05,51.81930184804928,67175202,49086
GERAL,18928,144310,7,3,0.1347025146247409,4.850668699327836e-05,51.82203969883641,67175202,49086
GERAL,18929,144300,5,0,0.1346978471779417,3.465003465003465e-05,51.82477754962355,67175202,49086
GERAL,18930,144295,5,58,0.1346931797311425,3.465123531653903e-05,51.827515400410675,67175202,49086
GERAL,18931,144232,4,90,0.1346894442721672,2.7733096677575017e-05,51.83025325119781,67175202,49086
GERAL,18932,144138,3,73,0.13468664092861576,2.0813387170628147e-05,51.832991101984945,67175202,49086
GERAL,18933,144062,4,73,0.13468290124317675,2.7765823048409712e-05,51.83572895277207,67175202,49086
GERAL,18934,143985,3,56,0.1346800950570898,2.0835503698301906e-05,51.83846680355921,67175202,49086
GERAL,18935,143926,9,1,0.1346716732232619,6.25321345691536e-05,51.841204654346335,67175202,49086
GERAL,18936,143916,6,1,0.13466605862836392,4.169098640873843e-05,51.84394250513347,67175202,49086
GERAL,18937,143909,3,62,0.13466325131140747,2.0846507167724047e-05,51.846680355920604,67175202,49086
GERAL,18938,143844,1,71,0.13466231513574972,6.951975751508578e-06,51.84941820670773,67175202,49086
GERAL,18939,143772,3,82,0.13465950522182069,2.0866371755279192e-05,51.85215605749487,67175202,49086
GERAL,18940,143687,5,80,0.13465481935931323,3.479785923569982e-05,51.854893908282,67175202,49086
GERAL,18941,143602,5,82,0.13465013088633376,3.481845656745728e-05,51.85763175906913,67175202,49086
GERAL,18942,143515,8,4,0.1346426250434108,5.574330209385779e-05,51.860369609856264,67175202,49086
GERAL,18943,143503,3,1,0.13463981027385805,2.0905486296453732e-05,51.8631074606434,67175202,49086
GERAL,18944,143499,2,88,0.13463793374774605,1.3937379354559962e-05,51.865845311430526,67175202,49086
GERAL,18945,143409,2,75,0.13463605607014217,1.3946126114818456e-05,51.86858316221766,67175202,49086
GERAL,18946,143332,11,3,0.13462572343948906,7.67448999525577e-05,51.87132101300479,67175202,49086
GERAL,18947,143318,4,70,0.13462196604060156,2.790996246110049e-05,51.87405886379192,67175202,49086
GERAL,18948,143244,2,43,0.13462008642308124,1.3962190388428136e-05,51.87679671457906,67175202,49086
GERAL,18949,143199,6,1,0.13461444587727758,4.18997339366895e-05,51.879534565366185,67175202,49086
GERAL,18950,143192,3,1,0.13461162558468,2.0950891111235265e-05,51.88227241615332,67175202,49086
GERAL,18951,143188,12,95,0.134600344335504,8.380590552280918e-05,51.885010266940455,67175202,49086
GERAL,18952,143081,9,66,0.13459187778090193,6.290143345377793e-05,51.88774811772758,67175202,49086
GERAL,18953,143006,6,66,0.1345862308061828,4.195628155462009e-05,51.89048596851472,67175202,49086
GERAL,18954,142934,6,56,0.13458058122396416,4.197741615011124e-05,51.893223819301845,67175202,49086
GERAL,18955,142872,3,65,0.1345777553256519,2.099781622711238e-05,51.89596167008898,67175202,49086
GERAL,18956,142804,7,0,0.13457115856164473,4.90182347833394e-05,51.898699520876114,67175202,49086
GERAL,18957,142797,5,0,0.1345664465873539,3.5014741206047745e-05,51.90143737166324,67175202,49086
GERAL,18958,142792,2,75,0.13456456179763757,1.4006386912432068e-05,51.90417522245038,67175202,49086
GERAL,18959,142715,3,73,0.13456173312731284,2.1020915811232176e-05,51.90691307323751,67175202,49086
GERAL,18960,142639,1,71,0.1345607897546509,7.010705347064968e-06,51.90965092402464,67175202,49086
GERAL,18961,142567,2,88,0.13455890206970622,1.402849186698184e-05,51.912388774811774,67175202,49086
GERAL,18962,142477,2,79,0.13455701321884508,1.4037353397390456e-05,51.9151266255989,67175202,49086
GERAL,18963,142396,6,3,0.1345513435225101,4.213601505660271e-05,51.917864476386036,67175202,49086
GERAL,18964,142387,7,2,0.13454472873741977,4.916179145568064e-05,51.92060232717317,67175202,49086
GERAL,18965,142378,3,2,0.13454189378970163,2.1070671030636757e-05,51.9233401779603,67175202,49086
GERAL,18966,142373,6,0,0.1345362238146169,4.214282202383879e-05,51.92607802874743,67175202,49086
GERAL,18967,142367,1,85,0.13453527881876945,7.024099686022744e-06,51.92881587953457,67175202,49086
GERAL,18968,142281,4,83,0.13453149657718222,2.8113381266648393e-05,51.931553730321696,67175202,49086
GERAL,18969,142194,7,78,0.1345248737908759,4.9228518784196236e-05,51.93429158110883,67175202,49086
GERAL,18970,142109,4,1,0.13452108726437045,2.814740797556805e-05,51.937029431895965,67175202,49086
GERAL,18971,142104,3,0,0.13451824734950674,2.1111298767100152e-05,51.93976728268309,67175202,49086
GERAL,18972,142101,2,89,0.13451635407293092,1.4074496308963343e-05,51.94250513347023,67175202,49086
GERAL,18973,142010,6,88,0.13451067068356087,4.225054573621576e-05,51.945242984257355,67175202,49086
GERAL,18974,141916,7,88,0.1345040359510798,4.932495278897376e-05,51.94798083504449,67175202,49086
GERAL,18975,141821,6,79,0.13449834550879194,4.2306851594615746e-05,51.950718685831625,67175202,49086
GERAL,18976,141736,3,70,0.13449549870179495,2.1166111644183553e-05,51.95345653661875,67175202,49086
GERAL,18977,141663,3,0,0.13449265048810397,2.117701869930751e-05,51.95619438740589,67175202,49086
GERAL,18978,141660,8,0,0.13448505525159468,5.6473245799802346e-05,51.95893223819302,67175202,49086
GERAL,18979,141652,7,76,0.13447840941964906,4.94168808064835e-05,51.96167008898015,67175202,49086
GERAL,18980,141569,8,73,0.13447081010570774,5.6509546581525616e-05,51.964407939767284,67175202,49086
GERAL,18981,141488,2,65,0.13446890929701574,1.4135474386520412e-05,51.96714579055441,67175202,49086
GERAL,18982,141421,1,82,0.13446795845584436,7.071085623775819e-06,51.969883641341546,67175202,49086
GERAL,18983,141338,7,61,0.13446129870610127,4.9526666572330156e-05,51.97262149212868,67175202,49086
GERAL,18984,141270,4,0,0.1344574914915842,2.8314574927443903e-05,51.97535934291581,67175202,49086
GERAL,18985,141266,2,1,0.13445558788432568,1.4157688332649045e-05,51.97809719370294,67175202,49086
GERAL,18986,141263,5,64,0.1344508288324903,3.539497249810637e-05,51.98083504449008,67175202,49086
GERAL,18987,141194,1,70,0.1344498765906894,7.082453928637194e-06,51.983572895277206,67175202,49086
GERAL,18988,141123,6,59,0.13444416030589143,4.25161029740014e-05,51.98631074606434,67175202,49086
GERAL,18989,141058,3,73,0.1344413009680239,2.126784726849948e-05,51.98904859685147,67175202,49086
GERAL,18990,140982,2,67,0.13443939375574193,1.4186208168418663e-05,51.9917864476386,67175202,49086
GERAL,18991,140913,2,0,0.13443748563663646,1.4193154641516397e-05,51.99452429842574,67175202,49086
GERAL,18992,140911,2,2,0.134435577517531,1.4193356090014264e-05,51.997262149212865,67175202,49086
GERAL,18993,140907,4,67,0.13443176122515324,2.8387518008331736e-05,52.0,67175202,49086
GERAL,18994,140836,4,73,0.1344279431172483,2.840182907779261e-05,52.002737850787135,67175202,49086
GERAL,18995,140759,2,62,0.13442603307322812,1.4208682926136162e-05,52.00547570157426,67175202,49086
GERAL,18996,140695,3,85,0.13442316674465055,2.132271935747539e-05,52.0082135523614,67175202,49086
GERAL,18997,140607,4,84,0.13441934266286956,2.844808579942677e-05,52.01095140314853,67175202,49086
GERAL,18998,140519,10,2,0.1344097767434805,7.116475352087619e-05,52.01368925393566,67175202,49086
GERAL,18999,140507,1,2,0.13440882013792532,7.1170831346480954e-06,52.016427104722794,67175202,49086
GERAL,19000,140504,7,80,0.13440212380372155,4.982064567556796e-05,52.01916495550992,67175202,49086
GERAL,19001,140417,1,81,0.13440116663953341,7.121644815086492e-06,52.02190280629706,67175202,49086
GERAL,19002,140335,2,68,0.13439925120622542,1.4251612213631667e-05,52.02464065708419,67175202,49086
GERAL,19003,140265,4,99,0.13439541848241818,2.8517449114176738e-05,52.02737850787132,67175202,49086
GERAL,19004,140162,7,76,0.13438870647824175,4.9942209728742454e-05,52.030116358658454,67175202,49086
GERAL,19005,140079,9,2,0.13438007207652342,6.424945923371811e-05,52.03285420944559,67175202,49086
GERAL,19006,140068,6,3,0.1343743157265187,4.283633663649085e-05,52.035592060232716,67175202,49086
GERAL,19007,140059,1,79,0.13437335631430153,7.139848206827123e-06,52.03832991101985,67175202,49086
GERAL,19008,139979,3,65,0.1343704764532585,2.1431786196500902e-05,52.04106776180698,67175202,49086
GERAL,19009,139911,1,38,0.1343695160536012,7.14740084768174e-06,52.04380561259411,67175202,49086
GERAL,19010,139872,4,1,0.13436567341129813,2.8597574925646306e-05,52.04654346338125,67175202,49086
GERAL,19011,139867,3,0,0.13436279140896568,2.1448947929104076e-05,52.049281314168375,67175202,49086
GERAL,19012,139864,6,1,0.13435702740430075,4.28988159926786e-05,52.05201916495551,67175202,49086
GERAL,19013,139857,6,0,0.13435126335842226,4.290096312662219e-05,52.054757015742645,67175202,49086
GERAL,19014,139851,5,59,0.13434645998685688,3.575233641518473e-05,52.05749486652977,67175202,49086
GERAL,19015,139787,2,71,0.13434453782728573,1.4307482097763025e-05,52.06023271731691,67175202,49086
GERAL,19016,139714,4,168,0.13434069155453346,2.8629915398599996e-05,52.062970568104035,67175202,49086
GERAL,19017,139542,1,99,0.13433972882867634,7.166301185306216e-06,52.06570841889117,67175202,49086
GERAL,19018,139442,3,97,0.13433683860057802,2.1514321366589692e-05,52.068446269678304,67175202,49086
